time,doy,temp,rh,ws,swin,swout,lwin,lwout,lw,sw
2016-11-26 20:00:00,331,-1.18,91.4,0.22,-1.2,1.2,-1.21,-1.82,310.93823916697045,307.384520158706
2016-11-26 21:00:00,331,-1.1,89.7,0.05,-0.1,0.9,-0.61,0.61,309.1428362106091,309.4025764703494
2016-11-26 22:00:00,331,-0.76,90.2,0.17,-0.4,0.7,-0.67,-0.67,312.1387577479423,310.840056449241
2016-11-26 23:00:00,331,-0.81,92.0,0.07,-0.9,0.2,0.85,-0.97,314.0583959934062,310.61093436412636
2016-11-27 00:00:00,331,-0.74,90.4,0.09,-0.7,-0.1,-0.91,-1.76,313.2339838302459,311.52205939104874
2016-11-27 01:00:00,332,-0.6,90.8,0.17,-0.6,0.5,-1.09,-2.0,313.94717693123664,311.5740954672461
2016-11-27 02:00:00,332,-0.66,88.5,0.21,-0.7,0.7,-1.09,-2.67,314.46278790824465,310.94448802630836
2016-11-27 03:00:00,332,-0.58,89.7,0.37,-0.3,0.5,-0.79,-2.0,314.39321401711106,312.0201325531205
2016-11-27 04:00:00,332,-0.47,90.9,0.17,-0.4,0.6,-0.91,-2.0,314.75705104750216,312.2895185799697
2016-11-27 05:00:00,332,-0.58,92.6,0.14,-0.4,0.3,-0.61,-1.4,313.897346248516,312.1381963075479
2016-11-27 06:00:00,332,-0.83,95.9,0.01,-1.2,0.0,-0.61,-1.52,312.89240232191287,310.4012571034949
2016-11-27 07:00:00,332,-0.93,96.4,0.04,2.1,2.9,-0.61,-2.25,313.2965028822899,310.41574727426155
2016-11-27 08:00:00,332,-0.74,95.3,0.11,22.1,19.0,-0.3,-2.67,315.0285528975422,315.8904183048622
2016-11-27 09:00:00,332,0.23,86.1,0.29,68.9,57.3,-1.27,-3.95,319.86553223292253,330.3968191278458
2016-11-27 10:00:00,332,1.29,78.4,0.57,112.3,86.4,-0.24,-9.71,332.8225987173801,352.2204735698004
2016-11-27 11:00:00,332,3.76,66.81,1.23,421.6,293.3,1.34,-29.84,370.1908010449366,484.8543193448186
2016-11-27 12:00:00,332,2.77,61.69,3.16,414.5,285.8,-60.56,-22.07,283.19375157758714,480.5845426047417
2016-11-27 13:00:00,332,2.89,58.34,3.69,395.6,246.2,-92.26,-21.4,245.54859477354933,505.5958202753203
2016-11-27 14:00:00,332,2.42,59.83,2.52,194.1,100.9,-84.64,-21.52,252.45033891726604,437.0075998381633
2016-11-27 15:00:00,332,1.16,70.1,0.63,46.8,35.7,-81.89,-16.92,244.32693606953262,334.1380340624488
2016-11-27 16:00:00,332,-0.85,78.8,0.11,4.7,7.3,-74.54,-13.04,239.1172198604649,308.6567712181981
2016-11-27 17:00:00,332,-2.68,84.1,0.19,-2.5,1.8,-60.8,-8.68,241.89583206903774,298.353919436216
2016-11-27 18:00:00,332,-3.9,87.6,0.23,-2.7,1.9,-71.79,-10.8,225.98580938498705,292.56196050659275
2016-11-27 19:00:00,332,-4.83,86.7,0.04,-1.9,2.3,-63.92,-10.26,230.5440482323458,288.9383811721333
2016-11-27 20:00:00,332,-5.57,86.6,0.1,-2.1,2.5,-51.25,-10.2,242.2031193544566,285.23735784324055
2016-11-27 21:00:00,332,-6.19,87.1,0.33,-1.7,2.4,-40.02,-8.87,251.20679160998475,283.14303718259396
2016-11-27 22:00:00,332,-6.61,87.5,0.06,-2.1,2.6,-32.12,-7.17,256.71871329466717,280.6266235662138
2016-11-27 23:00:00,332,-7.37,89.1,0.11,-2.1,2.2,-26.79,-5.89,258.25027641326506,277.8488596482119
2016-11-28 00:00:00,332,-7.94,90.1,0.21,-3.0,1.8,-22.35,-4.74,259.71528663208574,274.83925357423453
2016-11-28 01:00:00,333,-8.15,88.6,0.11,-1.9,2.8,-18.59,-3.1,261.33084487669714,274.06992397941264
2016-11-28 02:00:00,333,-8.53,88.9,0.11,-1.8,3.0,-16.47,-2.37,261.37152564020124,272.3514548019486
2016-11-28 03:00:00,333,-8.28,88.8,0.27,-2.2,2.8,-14.34,-1.64,264.076541059904,273.1674501508131
2016-11-28 04:00:00,333,-8.88,90.1,0.47,-2.4,2.2,-13.25,-1.28,262.4183129858738,271.11961168717255
2016-11-28 05:00:00,333,-9.48,91.4,0.41,-3.2,2.0,-12.7,-1.09,260.340355589256,267.90824224805175
2016-11-28 06:00:00,333,-10.06,92.6,0.13,-2.8,2.3,-11.36,-0.97,259.3773671868252,265.6229397960342
2016-11-28 07:00:00,333,-10.04,90.6,0.19,-0.7,4.6,-10.69,-0.91,260.18016665351223,265.46942285185935
2016-11-28 08:00:00,333,-10.11,88.3,0.14,10.5,15.5,-9.42,-0.36,260.7411711186499,265.534559548402
2016-11-28 09:00:00,333,-9.89,89.5,0.23,20.5,24.7,-8.75,-0.3,262.3705945703817,267.3883041335458
2016-11-28 10:00:00,333,-9.04,84.4,0.17,27.7,31.1,-8.75,-0.3,265.90502452910783,271.86724412769104
2016-11-28 11:00:00,333,-5.28,56.08,0.56,372.8,291.6,-10.02,0.85,279.096901680201,387.79820038149967
2016-11-28 12:00:00,333,-2.35,50.06,1.81,504.9,287.9,-74.45,-14.14,233.70998397209672,561.1125813746942
2016-11-28 13:00:00,333,-2.27,40.96,3.45,413.3,224.5,-103.92,-21.29,207.71862592242104,528.1790745646879
2016-11-28 14:00:00,333,-2.56,45.04,2.74,175.4,64.2,-102.54,-25.9,213.48545286820456,435.25640918461545
2016-11-28 15:00:00,333,-4.18,56.04,0.69,17.8,19.4,-90.88,-19.54,212.52858114440704,294.8662434820694
2016-11-28 16:00:00,333,-6.17,71.5,0.14,1.5,6.1,-83.45,-16.45,208.96724551150268,282.6390282741946
2016-11-28 17:00:00,333,-7.78,77.0,0.38,-3.2,2.1,-80.42,-14.27,203.08466583630076,274.92646040536806
2016-11-28 18:00:00,333,-9.15,78.8,0.28,-2.6,2.6,-76.56,-11.66,198.79871136382334,269.28277275697565
2016-11-28 19:00:00,333,-9.77,81.1,0.49,-2.1,2.7,-76.1,-11.54,196.6219298116585,267.17682945746725
2016-11-28 20:00:00,333,-10.56,83.3,0.1,-2.1,2.7,-71.6,-11.42,198.53427462172272,263.91798182361174
2016-11-28 21:00:00,333,-11.36,86.4,0.18,-2.8,1.9,-64.22,-10.14,202.46590261506583,260.7657845513114
2016-11-28 22:00:00,333,-12.18,87.7,0.11,-3.0,2.2,-54.45,-7.9,208.035056245315,256.8544187010411
2016-11-28 23:00:00,333,-12.59,89.6,0.09,-3.4,2.7,-46.42,-6.38,214.07217971884515,254.1430179715016
2016-11-29 00:00:00,333,-12.9,88.8,0.27,-3.3,2.5,-39.5,-4.68,218.99359017497898,253.2556917098078
2016-11-29 01:00:00,334,-13.25,89.4,0.14,-3.6,2.7,-34.16,-3.4,222.39058737437216,251.26898170731192
2016-11-29 02:00:00,334,-13.52,85.8,0.25,-3.7,2.2,-30.7,-2.55,224.39868288733396,250.66786824742843
2016-11-29 03:00:00,334,-14.37,89.1,0.08,-3.7,2.6,-27.78,-1.95,223.78043789285744,246.83828913252685
2016-11-29 04:00:00,334,-14.57,87.2,0.09,-3.5,2.6,-26.38,-1.52,224.14048998084655,246.28925031142506
2016-11-29 05:00:00,334,-14.83,86.3,0.14,-3.6,2.1,-25.35,-1.64,224.48022704882675,245.74350922119982
2016-11-29 06:00:00,334,-15.07,85.9,0.11,-3.8,2.1,-24.13,-1.28,224.55861091669672,244.57041729213947
2016-11-29 07:00:00,334,-15.2,85.9,0.14,-1.0,4.6,-23.29,-1.09,224.81959313960726,244.41817637455412
2016-11-29 08:00:00,334,-14.97,85.9,0.25,11.4,15.1,-22.56,-1.15,226.64881331585764,247.55790422494854
2016-11-29 09:00:00,334,-14.71,83.2,0.21,23.3,25.1,-21.7,-1.03,228.5388277852722,250.81745824572084
2016-11-29 10:00:00,334,-13.97,86.2,0.07,30.4,31.5,-21.7,-1.03,231.44833082887322,254.5534075703136
2016-11-29 11:00:00,334,-9.0,42.45,0.04,313.8,278.3,-29.96,-1.03,241.8927368123752,317.9612137899431
2016-11-29 12:00:00,334,-2.1,39.51,0.34,323.7,289.7,-68.57,-18.28,246.66750811515865,346.18344672200635
2016-11-29 13:00:00,334,-1.8,37.68,0.86,363.4,219.9,-107.22,-31.3,217.76493548762764,476.8204254522085
2016-11-29 14:00:00,334,-2.11,46.09,0.4,162.4,58.2,-112.18,-42.45,223.6707528696111,429.0190409451719
2016-11-29 15:00:00,334,-5.05,52.22,0.12,16.4,18.2,-90.61,-24.69,215.1067325364599,290.8092118753029
2016-11-29 16:00:00,334,-7.42,63.88,0.14,1.3,5.6,-80.51,-16.99,207.71866224695322,277.63601761885405
2016-11-29 17:00:00,334,-9.24,71.5,0.17,-2.7,2.1,-74.54,-13.42,202.88613771869683,269.37964421220335
2016-11-29 18:00:00,334,-10.66,75.9,0.1,-2.3,2.6,-70.78,-10.93,198.5134640732437,263.38949713109497
2016-11-29 19:00:00,334,-11.17,77.3,0.14,-2.1,2.4,-68.57,-10.21,198.1867518617667,261.77588999635935
2016-11-29 20:00:00,334,-11.84,81.6,0.03,-2.1,2.4,-65.45,-9.66,198.49919238944224,259.05409203525096
2016-11-29 21:00:00,334,-12.25,79.9,0.08,-1.8,2.6,-59.97,-8.51,201.95606810773745,257.51687094126754
2016-11-29 22:00:00,334,-12.64,82.5,0.27,-2.2,2.5,-55.97,-8.02,204.53279200101807,255.59536579086458
2016-11-29 23:00:00,334,-12.91,83.1,0.14,-2.6,2.5,-51.72,-7.11,207.3951734544545,254.04216282871658
2016-11-30 00:00:00,334,-12.9,84.0,0.02,-2.4,2.7,-47.1,-6.99,212.74801756577003,254.08213799079954
2016-11-30 01:00:00,335,-12.88,82.6,0.01,-2.3,3.0,-43.52,-6.56,216.5469899798128,253.9259746315247
2016-11-30 02:00:00,335,-12.82,82.5,0.19,-3.0,2.2,-41.27,-6.56,219.443427531986,254.28404146350903
2016-11-30 03:00:00,335,-12.89,84.2,0.1,-2.9,2.6,-38.3,-5.71,221.66639166914598,253.64986274352614
2016-11-30 04:00:00,335,-12.9,80.7,0.07,-2.9,2.6,-36.05,-5.11,223.57446384676177,253.60988297308998
2016-11-30 05:00:00,335,-12.99,83.5,0.14,-2.9,2.3,-34.59,-4.74,224.5017481695058,253.6044636358576
2016-11-30 06:00:00,335,-12.54,81.2,0.13,-2.8,2.6,-32.89,-4.19,227.66126969699684,255.1701244785789
2016-11-30 07:00:00,335,-12.67,79.3,0.1,-0.4,4.7,-31.37,-3.77,228.4384945950469,255.00283934120984
2016-11-30 08:00:00,335,-11.76,74.0,0.5,13.7,16.5,-32.16,-4.38,231.89274225770566,261.3850681136679
2016-11-30 09:00:00,335,-10.55,70.0,0.2,26.1,27.5,-33.43,-5.41,236.54464593726684,267.97321736583825
2016-11-30 10:00:00,335,-9.77,67.11,0.12,30.9,31.5,-34.82,-6.63,239.56171729690053,272.13550714341767
2016-11-30 11:00:00,335,-3.0,31.39,0.1,346.3,260.2,-57.6,-17.38,254.51197884905346,403.65011344173354
2016-11-30 12:00:00,335,0.22,29.47,1.85,414.2,278.9,-109.24,-35.02,229.02816898241468,476.39534725868384
2016-11-30 13:00:00,335,0.78,26.32,3.01,360.1,221.1,-108.6,-30.08,226.55409024986523,483.3663688803257
2016-11-30 14:00:00,335,-0.12,41.42,2.0,172.3,67.7,-104.01,-32.63,230.80877531665737,438.5773703579797
2016-11-30 15:00:00,335,-2.18,47.67,0.17,17.2,18.7,-91.52,-24.75,226.84945024119293,303.9096627559509
2016-11-30 16:00:00,335,-4.21,49.56,0.48,3.0,6.8,-82.44,-18.57,221.21556945344014,292.1364667379738
2016-11-30 17:00:00,335,-5.67,55.32,0.26,-2.9,1.8,-78.03,-16.51,217.60119811787692,284.6850233835204
2016-11-30 18:00:00,335,-6.75,61.43,0.28,-2.3,2.4,-75.28,-14.63,213.96917211319408,280.02584271531924
2016-11-30 19:00:00,335,-7.61,63.32,0.19,-2.4,2.6,-73.26,-14.33,212.330083898083,276.00186666077485
2016-11-30 20:00:00,335,-8.08,61.18,0.29,-1.6,2.8,-70.32,-13.12,212.38201639581928,274.7196787334816
2016-11-30 21:00:00,335,-7.39,59.52,0.65,-1.6,2.6,-72.8,-15.13,214.75308268226757,277.88177217459344
2016-11-30 22:00:00,335,-7.71,60.19,0.47,-2.5,1.8,-72.06,-15.18,214.32597894856607,276.40390102648814
2016-11-30 23:00:00,335,-7.57,59.19,0.46,-1.6,2.4,-70.69,-14.95,216.26621674304818,277.3524032837802
2016-12-01 00:00:00,335,-7.71,57.92,0.32,-1.8,2.1,-67.66,-14.64,218.88323986946335,276.8761560441977
2016-12-01 01:00:00,336,-6.94,45.93,0.72,-1.5,2.2,-67.93,-14.83,222.06915374889059,280.39264843602166
2016-12-01 02:00:00,336,-6.57,58.72,0.44,-2.2,1.6,-68.12,-16.22,225.07235712161707,281.86102300119205
2016-12-01 03:00:00,336,-7.52,61.2,0.5,-2.1,1.4,-62.57,-14.22,225.20361002492376,278.1552038856085
2016-12-01 04:00:00,336,-7.56,63.21,0.6,-2.0,1.6,-61.78,-13.0,224.52594081759233,277.8671450678875
2016-12-01 05:00:00,336,-7.84,68.97,0.39,-2.2,1.9,-66.74,-13.55,218.13151264446765,276.0890096928738
2016-12-01 06:00:00,336,-7.41,65.48,0.4,-1.6,2.3,-67.11,-14.27,220.37043001528372,278.1508314320488
2016-12-01 07:00:00,336,-6.99,60.19,0.47,0.2,3.7,-68.48,-15.01,221.4184410001606,280.4148990875278
2016-12-01 08:00:00,336,-6.98,64.55,0.43,11.7,13.2,-66.56,-15.06,223.78706269233803,282.8189399060334
2016-12-01 09:00:00,336,-6.89,63.67,0.44,34.4,30.6,-65.27,-15.73,226.4862208099218,289.46142742149203
2016-12-01 10:00:00,336,-5.83,59.37,0.4,73.9,58.9,-63.3,-16.64,234.4516512814706,307.2497622613997
2016-12-01 11:00:00,336,-4.51,61.09,0.36,81.8,64.1,-53.75,-18.04,253.1410156202549,316.19886685992435
2016-12-01 12:00:00,336,-2.58,60.88,0.29,93.5,70.6,-29.82,-15.36,286.8076366727051,330.9162553267783
2016-12-01 13:00:00,336,-1.28,60.4,0.34,60.0,45.9,-59.38,-19.98,263.24492925979007,326.40903787844417
2016-12-01 14:00:00,336,-0.33,58.19,0.54,77.8,41.4,-74.17,-24.4,255.35409181195453,357.08962900203716
2016-12-01 15:00:00,336,-1.84,68.76,0.35,14.9,14.1,-69.31,-19.73,248.68171242531955,308.162231905839
2016-12-01 16:00:00,336,-3.51,72.7,0.48,2.7,5.2,-66.56,-15.24,239.1328619429565,296.77158685440867
2016-12-01 17:00:00,336,-4.2,70.7,0.57,-1.5,2.1,-66.92,-13.6,233.71541533935985,292.4167140406586
2016-12-01 18:00:00,336,-4.47,71.0,0.47,-1.7,2.2,-67.29,-13.84,232.37242431244977,290.8730146312219
2016-12-01 19:00:00,336,-5.45,74.2,0.4,-2.1,1.8,-66.19,-13.3,228.7461387598394,286.58557205381817
2016-12-01 20:00:00,336,-5.76,70.1,0.36,-1.1,2.7,-64.19,-12.75,229.11159715029288,285.35716975950186
2016-12-01 21:00:00,336,-6.18,74.8,0.41,-1.9,1.9,-63.7,-13.05,228.2275120038055,283.5403809530381
2016-12-01 22:00:00,336,-6.73,72.4,0.38,-1.5,2.1,-62.75,-11.72,225.41267315701043,281.4103118819219
2016-12-01 23:00:00,336,-6.48,72.2,0.46,-1.5,2.2,-62.99,-12.58,227.21839766195436,282.3659773549886
2016-12-02 00:00:00,336,-6.24,72.7,0.53,-1.7,1.8,-62.51,-12.88,229.1729199844827,283.63572990183803
2016-12-02 01:00:00,337,-5.92,73.0,0.34,-1.2,2.2,-61.41,-12.93,231.91316386816308,285.1363043640308
2016-12-02 02:00:00,337,-5.81,78.8,0.25,-1.9,1.6,-62.81,-13.97,231.96452092751088,285.49462718488985
2016-12-02 03:00:00,337,-6.2,82.4,0.43,-1.8,1.9,-63.97,-13.37,228.2002437157456,283.5721445421919
2016-12-02 04:00:00,337,-6.08,82.2,0.47,-1.8,1.9,-67.2,-13.6,225.17642309751565,284.0902365567837
2016-12-02 05:00:00,337,-6.33,79.0,0.7,-1.9,1.9,-69.03,-13.55,221.8782540425475,282.8936023306231
2016-12-02 06:00:00,337,-6.64,76.8,0.67,-2.0,1.9,-69.49,-13.55,220.0019373199882,281.4423151240024
2016-12-02 07:00:00,337,-6.92,76.9,0.48,-0.1,3.6,-69.4,-13.79,219.19133800606542,280.478232929324
2016-12-02 08:00:00,337,-6.98,71.9,0.75,14.3,15.7,-69.77,-13.79,218.49780649399094,282.9370036604608
2016-12-02 09:00:00,337,-6.7,72.9,0.59,25.4,25.0,-73.53,-16.16,218.0561191499708,286.2615500826745
2016-12-02 10:00:00,337,-6.27,66.06,0.4,33.1,31.3,-74.54,-17.43,220.2123954386371,289.763753171813
2016-12-02 11:00:00,337,-0.44,37.93,0.14,347.1,247.4,-101.44,-33.88,233.84425718075641,431.3176928360103
2016-12-02 12:00:00,337,2.87,33.2,2.29,393.1,271.7,-116.49,-38.47,236.99983137821653,472.4425704573193
2016-12-02 13:00:00,337,3.48,25.18,2.94,355.3,216.9,-116.4,-34.26,235.054603724146,495.4324077383137
2016-12-02 14:00:00,337,2.25,28.99,1.54,154.7,59.7,-116.4,-38.8,234.54861291497616,438.3266530566527
2016-12-02 15:00:00,337,-1.26,48.85,0.39,15.2,17.4,-99.33,-27.53,225.08343293314607,307.2558060146101
2016-12-02 16:00:00,337,-4.1,52.7,0.38,1.2,5.6,-87.85,-20.09,217.10847788741677,291.91367269261156
2016-12-02 17:00:00,337,-6.3,64.75,0.14,-3.2,2.0,-80.05,-16.39,212.34990742426692,281.36997826251957
2016-12-02 18:00:00,337,-7.62,62.63,0.07,-2.4,2.7,-75.28,-13.96,209.46589739249367,275.8413401315728
2016-12-02 19:00:00,337,-7.69,65.46,0.04,-1.4,3.6,-74.91,-14.03,209.68827279105338,275.66229876507936
2016-12-02 20:00:00,337,-8.51,66.01,0.04,-1.6,3.1,-74.45,-13.79,206.48510175131008,272.553578728878
2016-12-02 21:00:00,337,-9.34,71.1,0.12,-2.1,2.7,-74.08,-13.85,203.52026246843354,268.9630015475363
2016-12-02 22:00:00,337,-10.29,74.1,0.12,-2.2,2.5,-73.07,-13.06,199.84546400138368,265.14652657517354
2016-12-02 23:00:00,337,-10.94,74.5,0.05,-2.1,2.7,-70.96,-11.79,198.1696118656866,262.36087514785896
2016-12-03 00:00:00,337,-11.57,72.7,0.14,-1.6,3.0,-69.13,-10.69,196.46483200710594,260.03035739081315
2016-12-03 01:00:00,338,-11.92,73.0,0.22,-1.9,2.9,-69.13,-10.81,195.18858449133754,258.3763058608771
2016-12-03 02:00:00,338,-12.04,72.7,0.31,-1.7,2.9,-67.01,-10.64,197.00599245421103,258.12759812127126
2016-12-03 03:00:00,338,-11.93,73.2,0.29,-1.7,3.0,-63.63,-10.15,200.8624417395336,258.45394114921487
2016-12-03 04:00:00,338,-11.73,72.8,0.35,-1.8,2.9,-63.51,-10.51,202.23859968171223,259.263393070142
2016-12-03 05:00:00,338,-11.94,73.8,0.19,-1.7,2.7,-63.2,-10.39,201.61304507087738,258.76770858917723
2016-12-03 06:00:00,338,-12.02,75.4,0.14,-1.9,2.9,-63.27,-10.46,201.28982158138103,257.97223008197136
2016-12-03 07:00:00,338,-12.53,78.1,0.16,0.5,4.5,-60.78,-9.36,200.87733059822736,256.8631629476961
2016-12-03 08:00:00,338,-12.23,75.2,0.25,13.9,16.4,-60.24,-9.73,203.15823855394618,259.8406470545365
2016-12-03 09:00:00,338,-11.85,72.6,0.15,28.0,28.0,-61.87,-11.43,204.77513763026076,264.32649536343666
2016-12-03 10:00:00,338,-11.28,74.2,0.11,54.2,47.5,-62.78,-12.94,207.7974859341441,274.5507326873909
2016-12-03 11:00:00,338,-5.92,43.98,0.13,304.5,210.9,-87.3,-25.89,216.64752042070143,399.6581461585999
2016-12-03 12:00:00,338,-1.5,35.3,0.09,364.4,251.3,-111.08,-39.89,224.71102756221768,442.29072059645614
2016-12-03 13:00:00,338,-1.86,35.47,1.74,346.2,216.3,-107.96,-31.85,217.26882043815363,460.49196093402134
2016-12-03 14:00:00,338,-2.69,42.97,1.73,122.2,62.8,-99.97,-28.32,218.7931087425084,373.51565891960405
2016-12-03 15:00:00,338,-5.37,59.11,0.2,20.6,20.6,-87.39,-21.36,213.58079675324387,291.53829380165
2016-12-03 16:00:00,338,-7.51,67.5,0.15,1.4,5.5,-79.13,-15.78,207.53655762787128,277.4893321261003
2016-12-03 17:00:00,338,-9.59,76.2,0.11,-3.0,2.2,-73.72,-11.84,200.53267476413183,267.4512107735769
2016-12-03 18:00:00,338,-10.95,80.2,0.18,-2.6,2.4,-69.58,-9.72,197.3140867760593,262.0838624549259
2016-12-03 19:00:00,338,-11.73,84.3,0.06,-2.2,2.2,-64.26,-9.05,199.62939070886688,259.61758433342413
2016-12-03 20:00:00,338,-12.11,82.9,0.22,-2.1,2.6,-57.06,-7.96,205.30671536309427,257.7270223288558
2016-12-03 21:00:00,338,-12.55,85.2,0.25,-2.5,2.4,-51.59,-7.11,208.99066796233274,255.72030196469404
2016-12-03 22:00:00,338,-12.67,87.2,0.17,-2.2,2.8,-46.25,-6.68,214.30626319008823,255.12090309563723
2016-12-03 23:00:00,338,-13.21,90.1,0.04,-2.7,2.8,-41.93,-5.71,216.1036087167347,252.37279407682914
2016-12-04 00:00:00,338,-13.29,89.6,0.07,-2.6,3.0,-37.99,-4.44,218.93737982721575,251.9361991896715
2016-12-04 01:00:00,339,-13.35,88.6,0.1,-2.9,2.9,-35.01,-3.65,221.2842706807168,251.46136631235785
2016-12-04 02:00:00,339,-13.28,88.1,0.05,-3.0,2.6,-32.83,-3.16,223.55805380594467,251.97599949661762
2016-12-04 03:00:00,339,-13.19,87.5,0.2,-3.1,2.6,-30.21,-2.98,226.7972189896796,252.21634531789684
2016-12-04 04:00:00,339,-13.39,86.0,0.0,-3.3,2.3,-28.08,-2.49,227.9375042521972,251.5384487622326
2016-12-04 05:00:00,339,-13.47,89.1,0.09,-2.7,2.7,-26.14,-2.13,229.48504180036238,251.45670649929983
2016-12-04 06:00:00,339,-13.69,88.9,0.01,-3.0,2.2,-23.53,-1.58,231.04452682750372,250.82020569409167
2016-12-04 07:00:00,339,-13.62,87.5,0.03,-0.9,4.3,-22.61,-1.52,232.33728892796327,251.09761950647567
2016-12-04 08:00:00,339,-13.69,88.4,0.08,10.8,14.4,-21.4,-1.4,233.34677003883783,252.70922576492993
2016-12-04 09:00:00,339,-13.18,87.2,0.12,21.6,23.5,-21.89,-1.7,235.14875357328557,256.74261425805537
2016-12-04 10:00:00,339,-12.54,86.7,0.07,30.1,30.6,-20.61,-1.7,239.2197112554384,260.955248445521
2016-12-04 11:00:00,339,-7.68,62.47,0.0,281.6,263.4,-26.68,-1.76,252.1864280848213,303.09551899391226
2016-12-04 12:00:00,339,-3.9,51.56,2.97,366.3,281.6,-81.33,-14.03,218.5359864806187,397.9928932102527
2016-12-04 13:00:00,339,-3.69,49.39,3.58,350.5,218.4,-98.32,-19.36,205.70051233961584,454.88587243406687
2016-12-04 14:00:00,339,-4.23,57.42,3.27,145.7,63.4,-96.21,-21.11,207.868785006957,393.7011344756701
2016-12-04 15:00:00,339,-5.59,63.01,0.57,17.5,19.4,-85.65,-16.87,209.37714714953512,288.3381861105741
2016-12-04 16:00:00,339,-7.83,75.3,0.04,0.5,5.5,-78.76,-14.45,205.04518047106978,275.0687932219553
2016-12-04 17:00:00,339,-9.56,85.3,0.06,-2.8,2.2,-73.44,-10.93,199.91346132287293,267.8119264940654
2016-12-04 18:00:00,339,-11.0,85.0,0.13,-2.6,2.1,-66.1,-9.78,201.28918792032803,262.2336979557472
2016-12-04 19:00:00,339,-11.79,85.6,0.03,-2.4,2.5,-55.84,-7.89,207.95778853843913,258.7842348194309
2016-12-04 20:00:00,339,-12.34,90.0,0.06,-2.4,3.0,-46.42,-6.38,215.0766365705651,255.9739211042133
2016-12-04 21:00:00,339,-12.93,89.0,0.08,-2.5,2.9,-39.32,-4.56,218.9445167650309,253.60803506491285
2016-12-04 22:00:00,339,-13.1,88.6,0.1,-2.6,3.4,-34.52,-2.92,221.99661494211568,252.22093607552773
2016-12-04 23:00:00,339,-13.38,86.4,0.03,-3.5,2.9,-31.24,-2.49,224.2464439896281,250.63369310414996
2016-12-05 00:00:00,339,-13.91,88.8,0.01,-3.4,2.8,-28.75,-1.82,224.29454046563504,248.76915675843316
2016-12-05 01:00:00,340,-14.02,86.5,0.0,-3.3,2.9,-27.24,-1.4,225.1470598647286,248.33478123426815
2016-12-05 02:00:00,340,-14.21,89.1,0.0,-3.3,2.6,-26.02,-1.22,225.62593974723,247.9399893340069
2016-12-05 03:00:00,340,-14.36,85.0,0.1,-3.0,2.6,-25.05,-1.09,226.02753623636144,247.7040415492304
2016-12-05 04:00:00,340,-14.6,86.5,0.05,-3.7,2.2,-24.08,-0.73,225.80563474632777,246.40775989390747
2016-12-05 05:00:00,340,-14.7,85.7,0.03,-3.6,2.1,-22.49,-0.61,227.14940777089856,246.2521232372504
2016-12-05 06:00:00,340,-15.08,85.4,0.0,-3.5,2.5,-22.32,-0.61,225.86555421445397,244.41337003499706
2016-12-05 07:00:00,340,-15.41,85.1,0.03,-1.5,4.1,-22.01,-0.55,224.87679806619704,243.60170951838123
2016-12-05 08:00:00,340,-15.25,83.9,0.0,9.7,13.8,-22.07,-0.24,225.06185119175976,245.99455485173615
2016-12-05 09:00:00,340,-15.1,87.4,0.05,20.1,22.5,-22.92,-0.3,224.71322063780067,248.5857117830191
2016-12-05 10:00:00,340,-14.48,87.1,0.09,27.2,28.2,-23.9,-0.36,226.05203102403613,252.66360127197
2016-12-05 11:00:00,340,-8.76,74.3,0.0,291.8,259.2,-31.12,0.67,239.5207245431654,315.5419760189624
2016-12-05 12:00:00,340,-4.38,38.25,0.46,367.8,285.9,-53.62,-9.35,243.60678147820312,392.56782043924215
2016-12-05 13:00:00,340,-3.21,34.75,2.19,372.8,216.1,-96.11,-25.84,218.09588976873422,486.06519319258314
2016-12-05 14:00:00,340,-3.98,43.78,1.98,147.1,61.5,-103.09,-28.27,209.3035894179481,398.70146427036843
2016-12-05 15:00:00,340,-6.4,57.45,0.25,15.2,17.8,-89.05,-21.43,207.24385729120104,284.0089104198906
2016-12-05 16:00:00,340,-8.96,67.31,0.08,0.8,5.6,-78.4,-14.99,201.35159943590645,270.5487659058002
2016-12-05 17:00:00,340,-10.72,71.4,0.09,-2.9,2.1,-72.34,-11.36,196.93331613337963,263.025405861833
2016-12-05 18:00:00,340,-11.4,71.4,0.16,-2.1,2.6,-69.49,-10.51,196.51805050713392,260.60305641032164
2016-12-05 19:00:00,340,-12.15,75.7,0.09,-2.1,2.6,-67.2,-9.66,195.1808010471793,257.56568888661263
2016-12-05 20:00:00,340,-12.53,76.6,0.08,-1.6,2.9,-65.45,-8.87,194.785240869774,256.2728441755591
2016-12-05 21:00:00,340,-12.82,78.3,0.04,-1.6,2.8,-64.63,-9.12,194.88616661108873,255.22855149892817
2016-12-05 22:00:00,340,-12.93,74.3,0.05,-1.7,3.0,-62.48,-8.63,196.40614604484202,254.43448134590457
2016-12-05 23:00:00,340,-12.81,72.1,0.23,-2.1,2.6,-62.36,-9.24,197.74790699191783,254.91437688566046
2016-12-06 00:00:00,340,-13.34,73.6,0.15,-2.4,2.5,-61.33,-8.93,196.48342949413163,252.56371284714226
2016-12-06 01:00:00,341,-13.02,70.4,0.46,-2.6,2.4,-63.16,-9.6,196.38904470034635,253.72080385028733
2016-12-06 02:00:00,341,-13.76,75.9,0.06,-2.8,2.2,-60.85,-8.76,195.18292187119908,250.7791438310574
